subject,question_no,chapter,detected_concept,review_action,reason,example_policy,examples_count,quick_points_count
PYTHON,118,제12장 함수와 return,함수와 return,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,119,제12장 함수와 return,함수와 return,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,120,제12장 함수와 return,함수와 return,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,121,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,122,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,123,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,124,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,125,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,126,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,127,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,128,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,129,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,130,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,131,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,132,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,133,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,134,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,135,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,136,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,137,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,138,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,139,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,140,제14장 오류 찾기와 코드 수정,오류 찾기와 예외,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,141,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,142,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,143,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,144,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,145,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,146,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,147,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,148,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,149,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,150,제15장 실전 코드 실행 결과,실전 코드 흐름 추적,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,1,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,2,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,3,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,4,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,5,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,6,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,7,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,8,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,9,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,10,제1장 Java 기본 구조와 출력,Java 출력과 main 구조,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,4
JAVA,11,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,12,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,13,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,14,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,15,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,16,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,17,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,18,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,19,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,20,제2장 변수와 자료형,Java 변수와 자료형,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,21,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,22,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,23,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,24,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,25,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,26,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,27,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,28,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,29,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,30,제3장 연산자와 증감 연산,Java 연산자와 증감,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,31,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,32,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,33,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,34,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,35,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,36,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,37,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,38,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,39,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,40,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,41,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,42,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,43,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,44,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,45,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,46,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,47,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,48,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,49,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,50,제5장 반복문,Java 반복문,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,51,제6장 배열,Java 배열,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,52,제6장 배열,Java 배열,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,53,제6장 배열,Java 배열,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,54,제6장 배열,Java 배열,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,55,제6장 배열,Java 배열,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
