key,subject,chapter,concept,quick_len,structure_len,examples_len,theory_len,example_hash,theory_hash,structure_hash,direct_answer_flag,linux_has_dogam
python:34,python,제4장 문자열 처리,문자열 메서드와 길이,4,4,1,6,d569068b7a1c22bc5d6cdd36ac25bce9,8609b3e53818bfe1395173dd34ade258,84ba863b91b3b40977dc114c0bec813e,acceptedAnswer text appears,YES
python:35,python,제4장 문자열 처리,문자열 메서드와 길이,4,4,1,6,2017b8c66c35ea92cd15e7c73d714072,9c071336e2e64c873491a0306daa9c63,9a48eaea93a722d2c45d80e9695ec4a3,,YES
python:36,python,제4장 문자열 처리,문자열 메서드와 길이,4,4,1,6,83068088411d4a39260f2739338e3919,514bb1569f4e0020fad7d2c215e3c46c,870a6390bc22a5cba5fe12fcdfe3858d,,YES
python:37,python,제4장 문자열 처리,리스트 요소 접근과 메서드,4,4,1,6,7056555f1b8968bb135aa5e4efa8c2a5,56b8813886b1b1d4318b7b5ea17c7fab,0a68e5483851e638501cc369afe75978,,YES
python:38,python,제4장 문자열 처리,문자열 메서드와 길이,4,4,1,6,ee0a0ad2d78ccf0416220ef1d298aeb5,30cfba12d33bb1219f09ff317700eccc,fd6664064ab491a52f41d16b531c59ce,,YES
python:39,python,제4장 문자열 처리,문자열 메서드와 길이,4,4,1,6,89e114c5e17e95cd53ee31c271babd5b,bd80c28d41bcd121cbf650c05f3722ac,77253ccd3ac36c917ff199cff96dbc99,,YES
python:40,python,제4장 문자열 처리,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,6b67b0674111db3a314422480aabab94,e97f0bb0c1fa033304ca9cdd3e882f6d,06cd0d7dde7ccf63abb9beb62d0329a1,,YES
python:41,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,fc4b0813c9f3f7ab92d1128d590ce15c,ff0e81928930514dd1aeabdf481d7d8d,466bf565ee1556a1b1d0513195bde229,,YES
python:42,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,79ed9783a05f6f26553d99cf1b29143d,c703e9725a0d9967ed074a15ffd3ffbe,3a42885c5cef1ca0aa7fadb3057d978e,,YES
python:43,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,756f3ffe6d7e2aaa696538ab3a996288,1f452cf648b376420d1dc25b6d1533a1,e850cdeeb8279cf5272da4943f7a0af2,,YES
python:44,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,1e416e3c99527501fcfbf739f45c446d,2af600f4467ec37008f3a1d06fed20ea,50f2643a6a2a98445e39e28f523f7a10,,YES
python:45,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,ce73ae5a5883d078ad752fd6c2be3e32,1dd152f803ef89dc33b4b4000ac1939d,211af98a567871f6df991c04bad19c28,,YES
python:46,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,8c771cabe288a2e709634742f50f9f6f,931c1d1d2b365e01bfc9d5815aa0b9f1,e84fe79d6828af9eff081e9ebcb10453,,YES
python:47,python,제5장 리스트 기초,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,bb35580a6e28e1a6dcf315176c40ab79,34a1d0339c9267809898c43942f38e1f,02157b0f5d8f22848986d335afc3caa7,,YES
python:48,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,8d0500c0f5c9f2595c81b2b69af969dc,6893c4a9888f6b186733b6a40362b65e,ac2ad5c03e08eb6ab567ea057436e765,,YES
python:49,python,제5장 리스트 기초,리스트 컴프리헨션 해석,4,4,1,6,f9c313459c11a70c535a2edc49df4eeb,7f526dbf7dbb2631b9ac05d84430bf81,60722282941f5a29f4dbdbf989cdf4da,,YES
python:50,python,제5장 리스트 기초,리스트 요소 접근과 메서드,4,4,1,6,f7b7d8d394cf37e264df2ea81a6efad9,362c1333f554641c9424d481d8cc2744,5958404839d5befef43ca9c5d731c087,,YES
python:51,python,제6장 튜플과 set,리스트 요소 접근과 메서드,4,4,1,6,5c35480b47327c1891f7ca421e78355b,580aa3878e50de0fb8db2e5dc7b6394a,7fc3fca1d7adccf5de48f3a6f2d2cea2,,YES
python:52,python,제6장 튜플과 set,오류 원인 찾기와 수정 방향,4,4,1,6,d2f0917f1c87ef1d38e28b826569b0a0,3ea5063a83ecfb73688d96f41de8ab45,b639f772f20effef49cef46564b3ff61,,YES
python:53,python,제6장 튜플과 set,튜플과 set,4,4,1,6,686d386659373c1106a5c39249bda8be,6327e173c0a6e209bbc8c6a8a83c4579,1b31d227fc78169a5bbef1c2ef335dee,,YES
python:54,python,제6장 튜플과 set,set 중복 제거와 원소 추가,4,4,1,6,137cf64faadd82d1a5fcfd365d240f66,a38a87399ea98daac66925989e8e6f01,13883a254f83f3151c88a19edf58fd21,,YES
python:55,python,제6장 튜플과 set,set 중복 제거와 원소 추가,4,4,1,6,c5118d474996b3aa39697ec777c9a35a,f47cae6fc208f29a9318322db9323f28,5c1141a732416f6b0f0924f4c863654a,,YES
python:56,python,제6장 튜플과 set,set 중복 제거와 원소 추가,4,4,1,6,88f447f1cb117d06de10578be7824d4c,69309842fef878def3a14de262ca02c3,20cced9cdf3a4970f8bd8c158db8a2f5,,YES
python:57,python,제6장 튜플과 set,튜플과 set,4,4,1,6,d2330c26a778fc51fd5a32df7300473b,5c2aff0c6f7a48c30ae7a0585cd24f53,443ecf7b62410534878a78ad9f973506,,YES
python:58,python,제6장 튜플과 set,set 중복 제거와 원소 추가,4,4,1,6,67169c584c1918455692e554bbbf10d1,666eb29c14cc7441d25440036de0a3aa,4c07009d93ecbac7ba2e08c20f008b1c,,YES
python:59,python,제6장 튜플과 set,리스트 요소 접근과 메서드,4,4,1,6,6fcbed2a9977aee2499234b4ea83aeab,f3ccb06564273013a2ee2ea86ba83ab6,20925d1e84ee91c5e149b0ae38ba93de,,YES
python:60,python,제6장 튜플과 set,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,c57b74e41ad46e1201393e57bdbcb970,0f7ba4a82153c8d43bf050a23e8fdf76,8cdc2495053bf3e6fcdfa176ba65defb,,YES
python:61,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,e401548fc9d68891d0c7d5595deb9766,c40b6c3ec3f1992a6cc066ae325f2a72,e911e4a519b2f76824189f9d86d1eff6,,YES
python:62,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,9bb8a600399b53c25db5696def121319,8ecd48bdeec65a12b4a142051b80f3b6,00b9385d36bc0b728799a14f8aa88244,,YES
python:63,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,de2198b48a8bb19925b1af00a34a18ea,249dfcf157124e72639d7348ab3e76a3,085d391b096bf8e9cc099a014eb7fd41,,YES
python:64,python,제7장 딕셔너리 기초,리스트 컴프리헨션 해석,4,4,1,6,0724296df6b4d77e442c2d673c4add22,2d66ecb340ab8c4d0be053fdbc9a9610,d74e6c79fa71d52c2472bba5d481ae2a,,YES
python:65,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,1b47e0e1203bc826376e32efb0faca5a,789569bafa2c8b30852f58bcaae64624,a16215699e251c1283382b8df0faf068,,YES
python:66,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,0d59ab398ef0e36fa4b1799572834ce7,1a0af8fb6f3f975072ac4a43927938ea,4dc4e86bd5835e4f287cb6f80acdf1bc,,YES
python:67,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,082c2a3c6f18c00d74e7df89c1053bbf,e05020b0a4d95bd84a764ca9c4bf937e,5b547783187ce225f8fa81847a3668c2,,YES
python:68,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,b8353537a0fc55348c7ebed85d2dd9c7,ecf9d77f3478c4aff84d0a52099537f5,ad573e719d142aae386086639ce40cdb,,YES
python:69,python,제7장 딕셔너리 기초,딕셔너리 key/value 처리,4,4,1,6,5876bbba910214eef6576a348c1cecf2,4eb775ff8946c7f8dd6d207f2554fd92,b561822a57af09bdbb28c7eb7e5a9c52,,YES
python:70,python,제7장 딕셔너리 기초,리스트 컴프리헨션 해석,4,4,1,6,5b43e74bcb87e11851c4cdabad3526c3,fdcb4ee060bf45b085aabbbfc376c365,51f79380f2a83fb9893552cf278bd04e,,YES
python:71,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,f4afee90dc5e645a31530ad878dd84c7,1b88aef4f5371a6150263bb98a5e0aa2,2e6220660ec27ec11a8d85e0192c637a,,YES
python:72,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,1f483aa7dd613ca50a18ffb2c7be6296,6727d9dc960f6bca2e0b2e8faf8fd90b,40c3c8e64ac22c2fca22e287d4c0e690,,YES
python:73,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,5a2808b93439a6556a24e13558a61b1e,913de3fdf46af3629f896753d1388e8f,3247200a069b81632c65e696aa097d68,,YES
python:74,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,6e47081ff1355ccb5ce756759a465ffd,7258618a1de0673b5856b06bdb03128d,0670e7b4f39d71d4c3aa29e86594b617,,YES
python:75,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,c1331512a363fbee0580941a1636479b,08150451729413178f8da8f4ee5f52e6,ae8c40e9e9bfa3ce0fbdffb1c723680b,,YES
python:76,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,8160218f24b0b45943adbb4d1573c2c1,af08bbdee12b8b101d1a6b42cecccb19,da37d2719a201aacaa30b4da7057e4c0,,YES
python:77,python,제8장 인덱싱과 슬라이싱,리스트 요소 접근과 메서드,4,4,1,6,af70455c94ceada6a214fce7800e6edf,ed2747d584beaa2a7a00afa3b71c067c,fe9bf5a9c34bff4465fd0cef1660cbc9,,YES
python:78,python,제8장 인덱싱과 슬라이싱,리스트 요소 접근과 메서드,4,4,1,6,eb75d71f88e3172ac261cbf71eb2559b,943de7c5c022a9e7eb820c71f00bd491,6a08dc1315099299c7b6e27f94180470,,YES
python:79,python,제8장 인덱싱과 슬라이싱,리스트 요소 접근과 메서드,4,4,1,6,2610805a16581995d5a66254e5d478bd,333efb1f08722d4d222e0140cd3efd27,773d957727aa01452ba6da4a04154b34,,YES
python:80,python,제8장 인덱싱과 슬라이싱,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,1ab376491cd4f2064f778012e051ce7a,1508d908ddfec445522af24e4223732d,a56b3ea6b8e43d7be663595837da7546,,YES
python:81,python,제9장 조건문,조건문 분기 판단,4,4,1,6,9677d2ba28c48e0f92e95ed7c4327b44,75dbd401ced9c234ab783724f0f5a923,c2621b949355a3b0b17420239d9526f5,,YES
python:82,python,제9장 조건문,조건문 흐름,4,4,1,6,b97f0fe1b6edc5bb49a5d0f9aef72e32,feb45808c0fc0a37c80bcd6fc82b44a2,3496fb38bc972c35a3d7a2c7f09f6a05,acceptedAnswer text appears,YES
python:83,python,제9장 조건문,조건문 분기 판단,4,4,1,6,265e25015437ff8b3f30fceae4408cf2,3a2ee0f07afd1c28bb7cfcf2cd73b93c,3efbab3ef0071e2e89d357fd4e2c9e95,,YES
python:84,python,제9장 조건문,조건문 분기 판단,4,4,1,6,a41ac3caa4d19966d114bfeb3d54e0af,beb5d20f2f344b92b8c54f26daefa60a,2a646bd9df7cc1ac2916fb822050ace9,,YES
python:85,python,제9장 조건문,조건문 분기 판단,4,4,1,6,e82c43a6ddb9778b937fd8bbcc845a7d,8875659d590b9317d2971c234795b7c4,c25e1df0a9eaa76a9edf918aadd2ea07,acceptedAnswer text appears,YES
python:86,python,제9장 조건문,조건문 분기 판단,4,4,1,6,62cb11f84fca29631cc95649cc9d5f5e,2f5844eb7b24a5352b3723abfdb37139,a1e3c469b45d328ad3a0bab34d17914d,acceptedAnswer text appears,YES
python:87,python,제9장 조건문,조건문 분기 판단,4,4,1,6,dd6e93196880ec95a006557a40fb0100,992fc2cfb112f06b66ed6863648f23cc,4fd39b79cf27dbf145faf93b570f65c1,acceptedAnswer text appears,YES
python:88,python,제9장 조건문,조건문 분기 판단,4,4,1,6,33b3bd87db41844b6f15437fff592f46,67f5a56986bda21dbdced044414a2f20,c0b6797d26587205ca5341a14a566a60,,YES
python:89,python,제9장 조건문,조건문 분기 판단,4,4,1,6,b66894f4352c15da998c92fe07ef245d,ae5cc4c08edcb95d79c5e66fc5da0b17,48e72abe5bd66bb40d94e64243e427fc,acceptedAnswer text appears,YES
python:90,python,제9장 조건문,조건문 분기 판단,4,4,1,6,ab00523f70c4a34eb2d9755aa4bbfaaf,c31c469e7b082cde38cadb6f461f4b2f,d040ef3623a3c50ff1c1d80df1b5836e,,YES
python:91,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,998ece8ce9d00b994d2098fa7b92d262,366ad123c59ae5ec1b9f50930241190a,ccdc2eee42f2224662a839d54bc9bb5e,,YES
python:92,python,제10장 반복문 for / while,while 반복 조건 추적,4,4,1,6,6e2be4e91e95fba4e0c51f649cd9de42,7200e81cb57a03ff42c8374d196b976e,ccdafc0e5bda48059f62c14be9e5a1c4,,YES
python:93,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,0e017761662a2a8a49196d5be9fba600,6a8929cd50374134ab9033b2b10ec532,91e0d0fe6aae7a14798c3d7b51449870,,YES
python:94,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,6c7910c541cbfa3b2dde49e8b0acafef,8c1b66a64c53b82fafd65af01dad6ea4,fefaa196070a78e723283e99fb6e969e,,YES
python:95,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,d444f7d9462eaef185a8260438532542,95099dd881dd082fd327c72cff1b0fc6,e9939a3566d3ff556aae66ac3f359f00,,YES
python:96,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,aeae973612167fe5792a0c4ce9f1865d,63a8bc3efedb1aa0aa410c9f56c1a142,9387e0d507fc22e6bd0c3bd5248fc31d,,YES
python:97,python,제10장 반복문 for / while,for 반복문과 누적값 추적,4,4,1,6,e6f0ec9229287406d581d1b464ad0a66,6c5024c9f33822de0fcac0f0dfadfe26,450dc46e4ddf9739dec7cb0c111f0e19,,YES
python:98,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,5b4dec5b8747621bcb66675f3a905155,d653215a8c7cea1ace21123583c48224,aff25d1e60233bb3b60ff85e781d239a,,YES
python:99,python,제10장 반복문 for / while,range 범위와 반복 횟수,4,4,1,6,48b66d45310aed6ef70be9f32d432b8f,6f690bb1685e5271aa84461938693ae6,74c0c4776e46878eb613cd9917ffa86f,,YES
python:100,python,제10장 반복문 for / while,for 반복문과 누적값 추적,4,4,1,6,2ce0c7048352b910964f99866a5e73d3,90f0a2745c2aa244c59598fc0a5a81f9,73795e8e5039b3c6f063e06608d1772f,,YES
python:101,python,"제11장 range, enumerate, zip",range 범위와 반복 횟수,4,4,1,6,beba7edc98d061f5fb6a98f82985769b,97c7707b4915b368614a94daa631aa21,2fd329aabd516dc3ee8fbbc687feb716,,YES
python:102,python,"제11장 range, enumerate, zip",range 범위와 반복 횟수,4,4,1,6,ac0917e023a58cac138efbbdd2a5933b,6b71d70109f0dd529bff90fe0f234efd,d7b1188397499e889817c68e63bc8254,,YES
python:103,python,"제11장 range, enumerate, zip",enumerate로 인덱스와 값 함께 처리,4,4,1,6,381f13149c1dd54ad18b73aee605679d,1f0b1c5addda142b694229bd9767b1dd,08fda4ef04d9453af617c46de29a7f97,,YES
python:104,python,"제11장 range, enumerate, zip",zip으로 여러 반복 대상 묶기,4,4,1,6,3ba96d93f8c9b05110e98b4b97702903,18ebb21b4dce042a7c31a867a1132881,334d8752547ece565448d8f3ccfb20d4,,YES
python:105,python,"제11장 range, enumerate, zip",range 범위와 반복 횟수,4,4,1,6,6bca0cdd87e14cca982754434ba8068e,67c15265a3ef3659356e71967fa83e10,b761cdd5fe0c52d1f18535599fa0027e,,YES
python:106,python,"제11장 range, enumerate, zip",range 범위와 반복 횟수,4,4,1,6,873c4d16033f093d94cebbfaa5a16b23,725b842862e4a8be1f98b0d284b95724,2eb5f174fe18bc4ee459403f83e9c3c8,,YES
python:107,python,"제11장 range, enumerate, zip",enumerate로 인덱스와 값 함께 처리,4,4,1,6,dcc189406c12a4c543b3289bf5e6e811,02c2956fce68741d7902777afb533e85,4104468d392365885d09b83f3c877bdf,,YES
python:108,python,"제11장 range, enumerate, zip",zip으로 여러 반복 대상 묶기,4,4,1,6,6c9dc8ad173510dc7a887474a03fdd09,93b6922a212bff086d7546738605506c,4a933750dd73167ab5ef3130440cc31e,,YES
python:109,python,"제11장 range, enumerate, zip",range 범위와 반복 횟수,4,4,1,6,8506f862e3d3b1327b9338cc1850630d,43c55494bbbd27729831164e25c7c910,8b08cbb4645f19e198b1d2db799691a7,,YES
python:110,python,"제11장 range, enumerate, zip",for 반복문과 누적값 추적,4,4,1,6,088e3238920995e816fef0b51efd688d,23d8945cdb26fa2ad6b8cc173406bdc4,b59e033a2b53f1e7b6ee80c5d49a0e9c,,YES
python:111,python,제12장 함수와 return,함수와 return,4,4,1,6,e6e805f38f8ecbb88f20f58a8df1adba,c252b40f18c7e91fcf4ac3406cfd3c16,b6dc40abd5b4b107e02d8460ce155f6d,,YES
python:112,python,제12장 함수와 return,문자열 메서드와 길이,4,4,1,6,9733ad38d4be9bfa18b30955ab8f5901,6be3e0d9fdc4d9bc0bee541050c23620,6f02208b5f5100da79c496af5d280cc0,,YES
python:113,python,제12장 함수와 return,문자열 메서드와 길이,4,4,1,6,db20ea7714373d548a013b6a2c9d8586,8fddb9d115341103e0bd8c3f7e126b97,386c82e16a0ed45da5c6948c878a0aa2,,YES
python:114,python,제12장 함수와 return,함수와 return,4,4,1,6,a792c16ae9ff3e634d9d3c0633589070,f8a9b4d8c94d12204a8e9c79e3de86a6,fc9787436963d4c9c64a4d9d7558878a,,YES
python:115,python,제12장 함수와 return,함수와 return,4,4,1,6,56025432c77a86d4d0537e1b82e0aa56,b2c2e0d969e48a3864e20832d3d21d8e,4f85d154ca0fc15e851c4e90d8143888,,YES
python:116,python,제12장 함수와 return,함수와 return,4,4,1,6,fb0f2ca13842b31fce43afce2066aa20,f13d000e8a3def6f5f9a1a864c4cdc0a,3b60aab283b85108b2f691bedc978b89,,YES
python:117,python,제12장 함수와 return,조건문 분기 판단,4,4,1,6,fc7746229fcc289a16455b660504bd93,8eac3e9b43502923d94dd804bf5934d9,8f3ed9de46cc343eb4d706dada7f3ae7,,YES
python:118,python,제12장 함수와 return,함수와 return,4,4,1,6,c6243fae91dfcc962ef3da04cab2b3e2,fa4d3d50e19ffd26641004d96e452bc0,fffe5dd1af8cd772decac56ca7755bf5,,YES
python:119,python,제12장 함수와 return,리스트/문자열 인덱싱과 슬라이싱,4,4,1,6,c8f80d059271679331f446ec16cb1ca1,40289ba92de7187595570f5ac6484111,3099bf1cd9df9473a7f7de2462d6fe3a,,YES
python:120,python,제12장 함수와 return,함수 호출과 return 값 추적,4,4,1,6,f100163710fef8550f2af446af10e4ed,614cfcdf7903b28b97dd3fd57f570b68,b7408c9c2e4c185f0b98e5f4c7e45581,,YES
python:121,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,5fa7ef2ee9ba81179ba12b229a781148,56dbc9852cedbd09f0476549c62290e7,d1b45be3f9b75b313aad914c27977b9c,,YES
python:122,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,9a54853d98ed8895bf31bf00a04264ae,f1f486a4c2adb5e321bd98730ce2a605,aac3c2f06467669b0d94c9bdc1f2c72d,,YES
python:123,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,fa2dc6b9610743c9abad769a66dbd035,2d6da6079c46a5a4894dc9ba28037cdd,585de346ecbf2fb8643f994d60f089c6,,YES
python:124,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,2ea820b0319b0bac939014d46a1ef4ed,c0f0abb95486e07e2911edcb9ec91350,876ba49fa5092fda124d61ba49e7fc44,,YES
python:125,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,3c48b6d1866d8d8f61ef49edb5d9b422,40d9e9dbd0ac2787f1ea4eb11a1bc63f,ab402d5ab23b3c43d92939517455de64,,YES
python:126,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,c2a5af1ff10f7340b279c92fb3cb4c99,66d4cf048b7b3e6c16f5582007d85462,46f0e09e0ab2c61a72734aef22dc2504,,YES
python:127,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,6eaa54fbe3dceddf03ed0c728b1d200e,bd2cea3b640960ab3a4c3102d13370b1,9e3235e77912a4b3599a16e6c7362c88,,YES
python:128,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,040d032d74acac4b91842415f34a9f28,c2e0e5e8e53bad1b8b16ce8991ae9897,93c6610bd732c0cebb777497b63f08aa,,YES
python:129,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,a72648e3cae83585313a1b8f93794234,c5038b7d065e264f1da08e0229366ba2,7acaf76c63630c0f2c56df94cbdc91dd,,YES
python:130,python,제13장 리스트 컴프리헨션과 응용,리스트 컴프리헨션 해석,4,4,1,6,a615dbbee60888ee0d19720c9409e54d,cc04d74bb873e0022bdf07f990b28730,ff077521cc0d4b6ffb50c38ca9aad7f2,,YES
python:131,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,d6f6fbe6f3f7f42f3e5d2dfa22c2450a,ad1d50fb3d1f45e65de6773d2030dd38,310fcff136cb25994e239e7d9b75f04d,,YES
python:132,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,6397d47ebdc27f4ac419946f34bdcb76,85e7f35f21c73ce77296125553bbcc7b,faae4b3948e66598d991c487101720aa,,YES
python:133,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,fa102700453384606323af6fefb042f6,84166ad14e23e3e24b0a7202aee90d3d,0789ce5336da442481e9b5d6ba9e5b0b,,YES
python:134,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,48f69302480d2f34782bb591c8562cb8,8297a4b07f9fd552cc0e23f9fa7ca177,8696fd8320c19152474fa0cac3c77edd,,YES
python:135,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,b89f9b7faa2ca859d04378c84bd68c03,bb2df83fec3c5b10323082163c5a0695,535ee15f1a958b44ed31c86344494e22,,YES
python:136,python,제14장 오류 찾기와 코드 수정,함수 호출과 return 값 추적,4,4,1,6,990990a1689547875b68d159a686fa36,b3dcd83e0e221e5e1b5ed646b537e50b,9e331e61fa84952e74303a72b4bb6ae3,,YES
python:137,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,e5d5914c479a7f1fe35340e866ff2538,9449d56bcb89136f256f7bca319a45fe,9fea1e1b69e8afd8473cc36f44e784af,,YES
python:138,python,제14장 오류 찾기와 코드 수정,문자열 메서드와 길이,4,4,1,6,0a2adc887d84039a5c7c3212e0047384,29c336eb2838eaccdf66dbd4345ed48d,c5229cd21144f0d93c7ae9ad19e21d2e,,YES
python:139,python,제14장 오류 찾기와 코드 수정,오류 원인 찾기와 수정 방향,4,4,1,6,678011f5952f1a9e4541d7b75f239b8e,6924667261310ebd9d5709e9a71529d0,9c366a4c25f14902e0e0d569d54475c8,,YES
python:140,python,제14장 오류 찾기와 코드 수정,리스트 요소 접근과 메서드,4,4,1,6,554db4acfaeddaae0c6e895e1661c014,25e2df4ba126d8418a2885a518d5dc94,0464d98e4986012827251378b3d3b047,,YES
python:141,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,0ab3ec9962912ef832b6fb0d22a9f2ad,ac5b5aca28013eac4194e9ae5cf9276e,11b07df44be701a9e94b18d452a53f3a,,YES
python:142,python,제15장 실전 코드 실행 결과,조건문 분기 판단,4,4,1,6,f9a5f230c9ea8927b9606d9f37eb1267,85b3f45bbb33ef96c0e05a2d604b3e85,6d6ae4b5d023accd6847af433e57f920,,YES
python:143,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,2bdc4c455e2edadf6dfb89adf33a983c,28c531e1b5902f190e7c09b44bd4522d,5006a974151f0ff20136b90ee862f07f,,YES
python:144,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,4b3c6d1ee7b2a6e5ff318cdb1a972aaa,e4133ef7e5a0a33229ab9698da148f62,118ef597d619a89195f0710c3ce64aab,,YES
python:145,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,ee650e96a3592e3272543706152ac4f1,63a2db353fc52d90752b357e5ea1da36,debcdb3c6af3048317883752694d4ba6,,YES
python:146,python,제15장 실전 코드 실행 결과,클래스와 객체 생성 흐름,4,4,1,6,f1ddcc6f9138178ae4410432b2d188a6,b4326d20b0ed55fe8548ed64074beda8,1b810055d1361b1dca792f1af3bb4dfd,,YES
python:147,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,dbe07e6e47422fb923e1776bafb989c1,56e46e3c25c62082dbbdb947b1e062ff,16a4786e5a25410143bd68d16f4f7014,,YES
python:148,python,제15장 실전 코드 실행 결과,for 반복문과 누적값 추적,4,4,1,6,35118874de6308afdbba4073a074313d,d13aa6ef9a6e68ad28074c5801e4c223,344398eef9a2a4ed3be3cef2d2800006,,YES
python:149,python,제15장 실전 코드 실행 결과,클래스와 객체 생성 흐름,4,4,1,6,f9fe74c869d256c2562d52dbe756ceab,42a7bb2dd54e0be383cb6cb2f7201546,e14fdcc92ea93686b2d13ef6e6a1d5b9,,YES
python:150,python,제15장 실전 코드 실행 결과,함수 호출과 return 값 추적,4,4,1,6,bf8b21073c117119d20501f760196308,af2cbb8f7eb461eedb023f1961cc6527,78c5a05a6a8c3c54a868d98abbe19eb1,,YES
java:1,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,37ecd4f1ce14c212bfb8bc07dcc97c80,8f9619350a7ef2013fa1a9e9f72cabce,4f8be337de132e7998d750419be828f3,acceptedAnswer text appears,YES
java:2,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,4914f55fb80567fb3fee11a646f8b174,9c3c18baa7074d745415673364bd8ab9,0858a4b80d062b31b34e3ab6d9f07114,,YES
java:3,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,e07ed8e2c5d9d02101e21cb94b1277a6,16b55232ee3e2be4082d523fab808310,1dab20d9672e1b3a30860a090377fd9e,,YES
java:4,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,659261d9773a258ab4e8312240fa7a0e,84c46d0bc4ee480ec70fbb979c83f5cb,ba2ce3e296d06dbc5acb3581e882e2b4,,YES
java:5,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,617bd33412755fa1c0acf2c4677ff406,cba14335993bd9623a59e5054276d5a5,f972004cc5769e2e7c64db1e15e50bd8,,YES
java:6,java,제1장 Java 기본 구조와 출력,Java 출력 형식,4,4,1,6,e2c4e7ea52fad0477374cb2ccfd48a51,8412cec82e17ab051a4b2af57b666302,794ecc454609fcc2e377e372b289776d,,YES
